,btms_size,cost_a,cost_b_sys,cost_b_cap,cost_b_loan,cost_b,cost_c,cost_total,share_cost_a,share_cost_b_sys,share_cost_b_cap,share_cost_b_loan,share_cost_b,share_cost_c,E_Charge,c_rate,cycles_day,btms_ratio,load_factor,btms_peak_to_grid_ratio,grid_peak_to_charge_peak_ratio
677,78.11458353887691,24.657534252760886,12.971957807338221,9.141116818723457,3.689117798999168,22.113074626061678,7.087549575932966,53.85815845475553,0.4578235676861263,0.24085409118166445,0.16972575893775887,0.0684969168059891,0.41057985011942333,0.13159658219445033,791.7083333333331,3.840512057688486,4.299239888655853,0.42418820075079783,0.23648957505286566,1.9999999992474258,0.3333333334169527
682,95.38652035602952,3.8430066010627275,11.961083830448738,6.59067618752021,2.659826070816604,18.55176001796895,5.111999557277631,27.50676617630931,0.13971131962333636,0.43484151331283843,0.23960199993253103,0.09669715639301237,0.6744435132453694,0.1858451671312941,268.2083333333333,2.900008395432405,2.5382749479331665,0.9027207021540226,0.5543325250916888,11.832418367306213,0.07792763385488309
684,84.15520737078946,15.631027888711085,12.968120142174367,10.279690672423053,4.148616693111848,23.247810814597422,7.96494343576664,46.843782139075145,0.33368415561117404,0.27683759828941945,0.21944621469512302,0.0885628039340411,0.4962838129845425,0.17003203140428352,605.0,3.563787154476686,4.4882321631399344,0.6243109230037821,0.29439210904602525,3.1540138826192887,0.240731020226985
687,44.75000004569377,24.657534247402346,12.971957808748297,6.6698438668019175,2.6917760940506783,19.641801675550212,5.48647059082485,49.78580651377741,0.4952723672474559,0.2605553413131616,0.13397079075049526,0.05406713845854386,0.39452613206365683,0.11020150068888729,746.0416666666665,6.703910607567708,5.417132213216548,0.32493716855265425,0.2200867977475982,1.9999999998994664,0.33333333334451326
71,168.65215511104378,9.387015668881677,10.502773948365839,11.381899495106646,4.593439603332986,21.884673443472487,8.83301851203257,40.104707624386734,0.23406268802153424,0.26188381789820975,0.2838045748072124,0.11453616982710088,0.5456883927054221,0.2202489192730436,534.9999999999999,1.4402167260868892,2.479005206385051,0.781475832875396,0.4443849111424012,4.253540660076177,0.1903478177301007
722,51.58333366265792,24.657534269326984,12.97195780298166,8.995883272853366,3.6305053045188775,21.967841075835025,6.9596588164976305,53.58503416165964,0.46015710645883234,0.24208173057885554,0.1678805176406879,0.06775222524942462,0.40996224821954347,0.12988064532162416,871.9583333333334,5.815831947263098,6.409531472807166,0.37917522884287586,0.2585004834689103,1.999999997232042,0.33333333364090184
726,88.48272802292234,11.418565020937892,16.454369077512517,12.214625528422058,4.92950624509185,28.668994605934575,9.659166936542412,49.74672656341488,0.22953399770700533,0.3307628504266955,0.24553626685067217,0.0990920726976465,0.5762991172773677,0.19416688501562696,611.7083333333334,4.300693155515943,5.053853729594184,0.7310326517648343,0.41549880675662293,5.47827486239544,0.1543620826904567
733,57.11112343211971,49.31506868458464,21.61992963125354,6.999872709186587,2.824967180081936,28.619802340440128,5.409005471061689,83.34387649608645,0.5917059627878037,0.2594063360164048,0.0839878465398148,0.03389531779475829,0.34339418255621956,0.06489985465597677,1861.3055555555532,8.754861904086443,4.505592605799838,0.13824675624947405,0.26495908182730277,1.666666656315053,0.37500000145569573
740,93.0448656388209,16.525349574522313,21.59704671945429,10.317912925758144,4.1640422037898785,31.914959645212434,7.994121963560228,56.43443118329497,0.2928238883253588,0.38269273325903896,0.18283010405910366,0.07378549081615388,0.5655228373181426,0.14165327435649872,612.7083333333333,5.36806396203694,4.074552128805552,0.6187546908340036,0.28175811578089943,4.968414558585977,0.167548683186129
744,51.24166818993081,24.6575341943175,6.485978918523571,7.592903566481738,3.064299061994019,14.078882485005309,5.891611745926254,44.62802842524906,0.5525122902441973,0.1453342024595023,0.170137553336009,0.06866310635090346,0.3154717557955113,0.13201595396029137,692.2083333333335,2.9273051722035377,5.443161383599032,0.402937462742613,0.20606118122412811,1.0000000042841588,0.4999999989403271
745,111.91666705773528,24.657534212367473,25.943915626928774,7.706844496885762,3.110282668015445,33.650760123814536,5.972281677882454,64.28057601406447,0.3835923033261627,0.4036042804167202,0.11989383068377482,0.04838604226780608,0.523498111100495,0.09290958557334225,692.3333333333334,5.36113177761605,2.5301563719462137,0.4090033725803252,0.20628279314669068,4.00000000693661,0.19999999972253618
755,150.7826695483959,6.235502718848472,11.331755723802646,12.004024903633853,4.844513291955626,23.3357806274365,9.304812684977325,38.87609603126229,0.1603942616520491,0.29148389063269603,0.30877650096297715,0.12461419192040014,0.6002603915956731,0.2393453467522778,526.3333333333334,1.7380469469860207,2.9249632696500507,0.8379362320370598,0.6637786772494461,6.9087558321763485,0.12644213846553845
761,128.4583334915622,24.65753424460888,19.45793671396519,7.575091760797921,3.057110678924032,27.03302847476311,5.859275664168754,57.549838383540745,0.42845531694248745,0.33810584461224413,0.13162663829416413,0.05312109929049541,0.46973248290640823,0.10181220015110429,721.6666666666665,3.503081409985138,2.167369444220234,0.38579676701856536,0.2141748336148776,3.000000000319005,0.24999999998006225
777,72.30417061187234,49.315068532579545,25.943915607559134,9.599989756984867,3.874307022328185,35.543905364544,7.381346797449471,92.24032069457301,0.5346367853150906,0.28126436911971353,0.10407584974441318,0.04200231518228157,0.3853402188641267,0.08002299582078268,2152.333333333333,8.29827649888874,4.885034033315796,0.1641048478502408,0.30769208545870447,1.9999999976014138,0.33333333359984324
781,39.50000058975718,49.315068369675174,13.620555731892852,2.2711139716672237,0.916562728885821,15.891669703560076,1.7534545167651179,66.96019259000036,0.7364833711221993,0.20341273232727985,0.03391737514217343,0.013688173427128072,0.2373301074694533,0.026186521408347527,1109.5416666666667,7.974683444253568,2.1139240849691068,0.07525630186907352,0.1562409715711431,1.0500000051328087,0.48780487682741025
839,151.45406728947455,61.232893863941946,22.809021302494493,12.630920493711567,5.097512102203053,35.43994179620606,9.793720087381748,106.46655574752974,0.5751373605918747,0.21423649090877736,0.11863744821109828,0.0478789988688192,0.3328739391198756,0.09198870028824976,2957.166666666667,3.4829034644068604,3.063908679189861,0.15692095967992772,0.340144505595524,1.4161067057876273,0.4138890048210891
85,105.18973662915016,5.059007352941091,11.641223979723554,9.015755013660607,3.638525024008616,20.65697899338416,6.995569315315701,32.71155566164095,0.15465505233899687,0.3558749727508245,0.27561376496174683,0.11123057128937817,0.6314887377125714,0.21385620994843182,370.5,2.5594167317535406,3.148446000932349,0.8938844956253033,0.5809445387136019,8.747973278723373,0.10258542687908323
865,157.08333338520518,55.06849318529377,43.88845724456233,19.522739662796695,7.8788716743812515,63.41119690735903,15.510882361447115,133.9905724540999,0.4109878193419776,0.32754884497263315,0.14570233789757447,0.05880168679091401,0.47325118287020757,0.11576099778781494,2794.416666666665,6.461538458064461,4.546153847331198,0.25555423031190533,0.36389375098892784,3.029850743736025,0.24814814830410156
87,30.333334855515343,24.65753422804201,6.485978909744233,7.788671070267948,3.143305751986654,14.274649980012182,6.356470624494095,45.28865483254829,0.5444527844602928,0.14321420968950607,0.17197841488262408,0.06940603035371248,0.31519262457213015,0.14035459096757702,687.9583333333333,4.945054700914634,9.346153433128967,0.412088912891709,0.20595661499032353,1.0000000015628552,0.49999999962418523
877,104.13333353748844,30.41095894270298,11.458562721143284,10.036692028953642,4.050548739432547,21.495254750096926,7.775211387869747,59.681425080669655,0.5095548389067012,0.1919954609940208,0.1681711188261228,0.06786950435512452,0.36016657982014355,0.13027858127315523,1106.6944444444446,2.544814333354662,3.541533290930169,0.33323711822162627,0.264031975175704,1.4324324293508153,0.41111111163283665
887,138.70501877613015,5.935430784210871,11.410687388808423,9.445869262115316,3.8121079855924065,20.85655665092374,7.3298283862741975,34.1218158214088,0.17394826861725357,0.3344103212012855,0.2768278602626055,0.11172054868195506,0.611238181463891,0.21481354991885562,416.08333333333337,1.9025468464895832,2.5015652062630545,0.833918643471494,0.551017501940898,7.308591286192618,0.12035734645760933
898,72.91666702222854,24.65753423160684,19.45793671739139,8.59279555081335,3.467829548435113,28.05073226820474,6.665052056713902,59.37331855652548,0.41529654786151127,0.3277218991703614,0.14472486564200898,0.058407204325855853,0.47244676481237036,0.11225668732611836,728.7083333333333,6.171428542585717,4.32914284502734,0.43318657531822974,0.21799873086366456,3.000000002429167,0.24999999984823604
900,119.33750016249924,24.657534241625473,25.943915619232595,9.119431850035438,3.6803663077378532,35.06334746926803,7.060134657354985,66.78101636824849,0.36922969404444517,0.38849237448215623,0.13655724854123868,0.05511096577870758,0.5250496230233949,0.10572068293216,745.5416666666666,5.027757404111073,2.8082120036639044,0.44950539376548176,0.22359308472719916,4.000000001003724,0.19999999995985107
918,58.25000034802736,24.657534175316535,12.971957827709376,4.79150624219889,1.9337277175919552,17.763464069908267,3.704168214711842,46.12516645993664,0.5345787574931259,0.28123384311201455,0.10388051924670434,0.04192348485661403,0.3851143623587189,0.08030688014815525,552.5416666666666,5.150214568945503,3.023605152871471,0.3187542439461166,0.16217087889051235,2.0000000086698217,0.33333333237001983
92,27.50000065111354,24.65753424712417,6.485978904436853,5.675035456793561,2.2902972064339244,12.161014361230414,4.406050351532861,41.224598959887444,0.5981267221329808,0.15733273501939632,0.13766138664721786,0.05555656729765741,0.2949941216666142,0.10687915620040493,673.0694444444441,5.454545325360464,7.57979783765089,0.30969233143952907,0.19729993903861565,0.9999999999706827,0.500000000011129
921,150.7290831348696,24.65754809516014,25.943911975165452,12.819433075000932,5.173590893532513,38.763345050166386,9.935963138324608,73.35685628365114,0.33613147215327854,0.3536671729067472,0.17475439549142685,0.07052634417057943,0.5284215683981741,0.1354469594485473,911.2083333333331,3.98065126699932,3.1248104627507605,0.516895861013127,0.2763050640392723,3.999997191816473,0.20000011232741005
928,63.50000074629572,49.315068243380686,21.61992974730892,2.792306055414496,1.1269023439437145,24.412235802723416,2.1653140639632142,75.89261811006732,0.6498005928832087,0.2848752656806946,0.03679285449560859,0.01484864235819832,0.32166812017630314,0.0285312869404881,979.958333333333,7.87401567941874,1.615485614518368,0.10468132596883853,0.13870780017433737,1.666666680172748,0.37499999810070733
945,111.33333874428853,24.65753464936569,12.971957703327694,9.28535784028221,3.7473297363948572,22.257315543609906,7.220294255625628,54.135144448601224,0.45548109089792604,0.23962174360953187,0.17152180778049314,0.06922175556311244,0.411143551390025,0.13337535771204892,892.4166666666665,2.6946106255376256,3.06249991017002,0.3820618245251419,0.2647910409736456,1.999999951042159,0.3333333387784621
972,105.8999802168095,24.657536956690453,19.45793600059718,10.983674206450553,4.432726199322695,30.44161020704773,8.519371205580601,63.61851836931878,0.38758426930895035,0.3058533348362469,0.17264900987929382,0.06967666511171786,0.47850234471554065,0.13391338597550909,951.1805555555555,4.249292422838509,3.810198687913564,0.42420964486231316,0.2841348723431702,2.9999995603629532,0.250000027477556
978,74.25000001842724,24.65753424935448,19.457936712717906,9.605030758327613,3.8763414398011364,29.062967471045518,7.45747941370339,61.17798113410338,0.40304589645259237,0.3180545737536796,0.15700143385367996,0.06336170903227611,0.47505600760735955,0.12189809594004815,795.0416666666666,6.06060605887457,4.751402921095447,0.4437398463127411,0.23827305861040024,2.9999999995493187,0.2500000000281774
992,53.58337744635055,24.657507300714464,19.45794380135393,6.759100866182391,2.727797905348977,26.21704466753632,5.244130121053578,56.118682089304365,0.43938143916986117,0.3467284525746625,0.12044297218930244,0.04860766154501099,0.46717142476396495,0.09344713606617384,622.2916666666666,8.398129893383608,4.633751825844964,0.39899630089368615,0.18512674880037638,3.0000043712222078,0.24999972679891053
999,135.61670314702948,6.256838299164741,12.190940746867785,10.412961819780149,4.202401473632437,22.603902566647932,8.075153481378884,36.93589434719156,0.16939723295587356,0.33005673647089395,0.28191985069861736,0.11377554403124855,0.6119765871695113,0.2186261798746152,455.49999999999994,2.078929515841059,2.8207956399117435,0.8398397473904414,0.5726953144028863,7.4072397608628675,0.11894510308307969
